methode,n_clients,n_sites,p,relax_racine,valeur_optimale,borne_inferieure,gap_pourcent,nombre_noeuds,temps_s
Convexification objectif,20,20,3,387.52441016080337,560.8099944693073,560.8099944693073,0.0,1,0.026999950408935547
