methode,n_clients,n_sites,p,relax_racine,valeur_optimale,borne_inferieure,gap_pourcent,nombre_noeuds,temps_s
convexification,20,20,3,542.6346765433447,560.8099944693073,560.8099944693073,0.0,1,0.026999950408935547
